id,elevation,capture_time,file_name,Y,X,Z,time
20898,832.2000122,2019-12-01T22:00:14.000Z,activity_4302070841.gpx,5481547.085,473969.2379,832.2000122,1575237614000
20899,833,2019-12-01T22:00:17.000Z,activity_4302070841.gpx,5481543.909,473970.8741,833,1575237617000
20900,833.5999756,2019-12-01T22:00:22.000Z,activity_4302070841.gpx,5481536.95,473970.4584,833.5999756,1575237622000
20901,833.7999878,2019-12-01T22:00:23.000Z,activity_4302070841.gpx,5481535.423,473970.2204,833.7999878,1575237623000
20902,834,2019-12-01T22:00:25.000Z,activity_4302070841.gpx,5481532.269,473969.0944,834,1575237625000
20903,834.7999878,2019-12-01T22:00:31.000Z,activity_4302070841.gpx,5481523.543,473964.0199,834.7999878,1575237631000
20904,835.2000122,2019-12-01T22:00:35.000Z,activity_4302070841.gpx,5481521.203,473966.2611,835.2000122,1575237635000
20905,835.2000122,2019-12-01T22:00:36.000Z,activity_4302070841.gpx,5481521.781,473967.9759,835.2000122,1575237636000
20906,835.7999878,2019-12-01T22:00:40.000Z,activity_4302070841.gpx,5481526.373,473972.4417,835.7999878,1575237640000
20907,835.7999878,2019-12-01T22:00:43.000Z,activity_4302070841.gpx,5481529.955,473975.5915,835.7999878,1575237643000
20908,835.7999878,2019-12-01T22:00:45.000Z,activity_4302070841.gpx,5481532.647,473977.7109,835.7999878,1575237645000
20909,836,2019-12-01T22:00:47.000Z,activity_4302070841.gpx,5481535.025,473979.3432,836,1575237647000
20910,836.2000122,2019-12-01T22:00:48.000Z,activity_4302070841.gpx,5481536.447,473980.2303,836.2000122,1575237648000
20911,837,2019-12-01T22:00:51.000Z,activity_4302070841.gpx,5481540.763,473983.7842,837,1575237651000
20912,837.2000122,2019-12-01T22:00:52.000Z,activity_4302070841.gpx,5481541.884,473985.1859,837.2000122,1575237652000
20913,837.5999756,2019-12-01T22:00:56.000Z,activity_4302070841.gpx,5481546.594,473990.0651,837.5999756,1575237656000
20914,838,2019-12-01T22:00:57.000Z,activity_4302070841.gpx,5481546.336,473991.5452,838,1575237657000
20915,838.5999756,2019-12-01T22:00:58.000Z,activity_4302070841.gpx,5481545.344,473992.2993,838.5999756,1575237658000
20916,839.5999756,2019-12-01T22:01:01.000Z,activity_4302070841.gpx,5481540.957,473992.0174,839.5999756,1575237661000
20917,840,2019-12-01T22:01:03.000Z,activity_4302070841.gpx,5481537.614,473991.3701,840,1575237663000
20918,840.2000122,2019-12-01T22:01:08.000Z,activity_4302070841.gpx,5481528.743,473989.3062,840.2000122,1575237668000
20919,840,2019-12-01T22:01:13.000Z,activity_4302070841.gpx,5481520.877,473985.7536,840,1575237673000
20920,840,2019-12-01T22:01:15.000Z,activity_4302070841.gpx,5481517.293,473982.9195,840,1575237675000
20921,840,2019-12-01T22:01:17.000Z,activity_4302070841.gpx,5481513.267,473979.1059,840,1575237677000
20922,839.7999878,2019-12-01T22:01:18.000Z,activity_4302070841.gpx,5481511.145,473976.6735,839.7999878,1575237678000
20923,839.5999756,2019-12-01T22:01:19.000Z,activity_4302070841.gpx,5481508.995,473974.0041,839.5999756,1575237679000
20924,839.2000122,2019-12-01T22:01:20.000Z,activity_4302070841.gpx,5481506.724,473971.6317,839.2000122,1575237680000
20925,839.2000122,2019-12-01T22:01:21.000Z,activity_4302070841.gpx,5481505.092,473969.839,839.2000122,1575237681000
20926,839.2000122,2019-12-01T22:01:22.000Z,activity_4302070841.gpx,5481503.394,473968.2282,839.2000122,1575237682000
20927,839.4000244,2019-12-01T22:01:23.000Z,activity_4302070841.gpx,5481501.713,473967.1274,839.4000244,1575237683000
20928,839.4000244,2019-12-01T22:01:24.000Z,activity_4302070841.gpx,5481500.13,473966.8466,839.4000244,1575237684000
20929,839.4000244,2019-12-01T22:01:25.000Z,activity_4302070841.gpx,5481499.438,473967.3351,839.4000244,1575237685000
20930,839.5999756,2019-12-01T22:01:27.000Z,activity_4302070841.gpx,5481499.69,473969.2608,839.5999756,1575237687000
20931,840.5999756,2019-12-01T22:01:31.000Z,activity_4302070841.gpx,5481501.722,473975.0805,840.5999756,1575237691000
20932,840.7999878,2019-12-01T22:01:32.000Z,activity_4302070841.gpx,5481502.033,473976.1565,840.7999878,1575237692000
20933,841.2000122,2019-12-01T22:01:38.000Z,activity_4302070841.gpx,5481508.381,473983.6845,841.2000122,1575237698000
20934,841.7999878,2019-12-01T22:01:44.000Z,activity_4302070841.gpx,5481516.304,473991.0864,841.7999878,1575237704000
20935,841.7999878,2019-12-01T22:01:45.000Z,activity_4302070841.gpx,5481517.564,473992.6527,841.7999878,1575237705000
20936,843,2019-12-01T22:01:51.000Z,activity_4302070841.gpx,5481524.078,474000.2785,843,1575237711000
20937,843.2000122,2019-12-01T22:01:52.000Z,activity_4302070841.gpx,5481525.388,474001.1408,843.2000122,1575237712000
20938,843.5999756,2019-12-01T22:01:54.000Z,activity_4302070841.gpx,5481527.942,474002.9742,843.5999756,1575237714000
20939,843.7999878,2019-12-01T22:01:55.000Z,activity_4302070841.gpx,5481529.113,474003.6537,843.7999878,1575237715000
20940,843.7999878,2019-12-01T22:01:58.000Z,activity_4302070841.gpx,5481533.811,474005.2849,843.7999878,1575237718000
20941,844.2000122,2019-12-01T22:02:02.000Z,activity_4302070841.gpx,5481538.866,474008.302,844.2000122,1575237722000
20942,844.5999756,2019-12-01T22:02:04.000Z,activity_4302070841.gpx,5481537.95,474010.8171,844.5999756,1575237724000
20943,844.7999878,2019-12-01T22:02:07.000Z,activity_4302070841.gpx,5481533.043,474012.105,844.7999878,1575237727000
20944,845.2000122,2019-12-01T22:02:09.000Z,activity_4302070841.gpx,5481529.479,474012.9076,845.2000122,1575237729000
20945,845.4000244,2019-12-01T22:02:10.000Z,activity_4302070841.gpx,5481527.876,474012.9304,845.4000244,1575237730000
20946,846.4000244,2019-12-01T22:02:13.000Z,activity_4302070841.gpx,5481523.116,474012.5313,846.4000244,1575237733000
20947,847.4000244,2019-12-01T22:02:18.000Z,activity_4302070841.gpx,5481514.615,474011.052,847.4000244,1575237738000
20948,848,2019-12-01T22:02:24.000Z,activity_4302070841.gpx,5481503.25,474008.2599,848,1575237744000
20949,848,2019-12-01T22:02:25.000Z,activity_4302070841.gpx,5481501.559,474007.2683,848,1575237745000
20950,848,2019-12-01T22:02:30.000Z,activity_4302070841.gpx,5481491.092,473999.8057,848,1575237750000
20951,847.7999878,2019-12-01T22:02:35.000Z,activity_4302070841.gpx,5481477.366,473991.848,847.7999878,1575237755000
20952,848.2000122,2019-12-01T22:02:40.000Z,activity_4302070841.gpx,5481472.648,473992.4204,848.2000122,1575237760000
20953,848.5999756,2019-12-01T22:02:42.000Z,activity_4302070841.gpx,5481472.779,473994.3942,848.5999756,1575237762000
20954,849,2019-12-01T22:02:43.000Z,activity_4302070841.gpx,5481473.575,473995.515,849,1575237763000
20955,849.7999878,2019-12-01T22:02:45.000Z,activity_4302070841.gpx,5481476.145,473997.8161,849.7999878,1575237765000
20956,849.7999878,2019-12-01T22:02:46.000Z,activity_4302070841.gpx,5481477.806,473999.3053,849.7999878,1575237766000
20957,850,2019-12-01T22:02:47.000Z,activity_4302070841.gpx,5481479.277,474001.5647,850,1575237767000
20958,850.2000122,2019-12-01T22:02:49.000Z,activity_4302070841.gpx,5481482.798,474005.7523,850.2000122,1575237769000
20959,850.2000122,2019-12-01T22:02:51.000Z,activity_4302070841.gpx,5481486.267,474009.2171,850.2000122,1575237771000
20960,850.5999756,2019-12-01T22:02:55.000Z,activity_4302070841.gpx,5481492.261,474014.6914,850.5999756,1575237775000
20961,850.7999878,2019-12-01T22:02:56.000Z,activity_4302070841.gpx,5481493.802,474015.8583,850.7999878,1575237776000
20962,851.2000122,2019-12-01T22:02:58.000Z,activity_4302070841.gpx,5481496.361,474018.5721,851.2000122,1575237778000
20963,851.7999878,2019-12-01T22:03:02.000Z,activity_4302070841.gpx,5481503.719,474021.4302,851.7999878,1575237782000
20964,852,2019-12-01T22:03:04.000Z,activity_4302070841.gpx,5481507.395,474022.4676,852,1575237784000
20965,852,2019-12-01T22:03:06.000Z,activity_4302070841.gpx,5481509.373,474023.934,852,1575237786000
20966,852,2019-12-01T22:03:08.000Z,activity_4302070841.gpx,5481508.7,474026.1346,852,1575237788000
20967,852.4000244,2019-12-01T22:03:09.000Z,activity_4302070841.gpx,5481507.392,474026.9905,852.4000244,1575237789000
20968,853,2019-12-01T22:03:13.000Z,activity_4302070841.gpx,5481501.868,474026.5089,853,1575237793000
20969,853,2019-12-01T22:03:15.000Z,activity_4302070841.gpx,5481498.879,474026.0818,853,1575237795000
20970,854.2000122,2019-12-01T22:03:21.000Z,activity_4302070841.gpx,5481489.208,474025.708,854.2000122,1575237801000
20971,854.5999756,2019-12-01T22:03:22.000Z,activity_4302070841.gpx,5481487.466,474025.4933,854.5999756,1575237802000
20972,855.2000122,2019-12-01T22:03:25.000Z,activity_4302070841.gpx,5481482.69,474024.6267,855.2000122,1575237805000
20973,855.4000244,2019-12-01T22:03:26.000Z,activity_4302070841.gpx,5481481.21,474024.2796,855.4000244,1575237806000
20974,855.5999756,2019-12-01T22:03:27.000Z,activity_4302070841.gpx,5481479.804,474023.9815,855.5999756,1575237807000
20975,856.2000122,2019-12-01T22:03:29.000Z,activity_4302070841.gpx,5481476.985,474022.9907,856.2000122,1575237809000
20976,856.4000244,2019-12-01T22:03:30.000Z,activity_4302070841.gpx,5481475.543,474022.6135,856.4000244,1575237810000
20977,856.4000244,2019-12-01T22:03:31.000Z,activity_4302070841.gpx,5481474.229,474022.4979,856.4000244,1575237811000
20978,857.2000122,2019-12-01T22:03:35.000Z,activity_4302070841.gpx,5481472.978,474025.054,857.2000122,1575237815000
20979,857.4000244,2019-12-01T22:03:36.000Z,activity_4302070841.gpx,5481473.689,474026.2655,857.4000244,1575237816000
20980,857.5999756,2019-12-01T22:03:41.000Z,activity_4302070841.gpx,5481480.197,474031.5479,857.5999756,1575237821000
20981,858.2000122,2019-12-01T22:03:46.000Z,activity_4302070841.gpx,5481487.899,474036.4536,858.2000122,1575237826000
20982,858.4000244,2019-12-01T22:03:47.000Z,activity_4302070841.gpx,5481489.226,474037.5405,858.4000244,1575237827000
20983,858.7999878,2019-12-01T22:03:49.000Z,activity_4302070841.gpx,5481491.954,474039.9273,858.7999878,1575237829000
20984,859.5999756,2019-12-01T22:03:51.000Z,activity_4302070841.gpx,5481493.92,474041.9644,859.5999756,1575237831000
20985,860.5999756,2019-12-01T22:03:55.000Z,activity_4302070841.gpx,5481497.741,474045.783,860.5999756,1575237835000
20986,860.7999878,2019-12-01T22:03:56.000Z,activity_4302070841.gpx,5481498.006,474046.9924,860.7999878,1575237836000
20987,861,2019-12-01T22:03:57.000Z,activity_4302070841.gpx,5481497.302,474048.0575,861,1575237837000
20988,861.4000244,2019-12-01T22:04:00.000Z,activity_4302070841.gpx,5481493.801,474047.5249,861.4000244,1575237840000
20989,861.5999756,2019-12-01T22:04:01.000Z,activity_4302070841.gpx,5481492.544,474047.3003,861.5999756,1575237841000
20990,862.2000122,2019-12-01T22:04:07.000Z,activity_4302070841.gpx,5481483.177,474045.5195,862.2000122,1575237847000
20991,862.4000244,2019-12-01T22:04:09.000Z,activity_4302070841.gpx,5481478.984,474043.5629,862.4000244,1575237849000
20992,862.4000244,2019-12-01T22:04:10.000Z,activity_4302070841.gpx,5481476.047,474041.8794,862.4000244,1575237850000
20993,862,2019-12-01T22:04:12.000Z,activity_4302070841.gpx,5481470.907,474039.1776,862,1575237852000
20994,861.2000122,2019-12-01T22:04:16.000Z,activity_4302070841.gpx,5481464.481,474038.2971,861.2000122,1575237856000
20995,861.5999756,2019-12-01T22:04:18.000Z,activity_4302070841.gpx,5481461.133,474038.9247,861.5999756,1575237858000
20996,862.5999756,2019-12-01T22:04:23.000Z,activity_4302070841.gpx,5481453.291,474041.7651,862.5999756,1575237863000
20997,863,2019-12-01T22:04:25.000Z,activity_4302070841.gpx,5481450.006,474042.8605,863,1575237865000
20998,863.7999878,2019-12-01T22:04:28.000Z,activity_4302070841.gpx,5481445.137,474043.9483,863.7999878,1575237868000
20999,864.5999756,2019-12-01T22:04:32.000Z,activity_4302070841.gpx,5481438.502,474043.85,864.5999756,1575237872000
21000,864.7999878,2019-12-01T22:04:34.000Z,activity_4302070841.gpx,5481434.841,474043.5897,864.7999878,1575237874000
21001,864.7999878,2019-12-01T22:04:38.000Z,activity_4302070841.gpx,5481427.679,474042.6875,864.7999878,1575237878000
21002,865,2019-12-01T22:04:40.000Z,activity_4302070841.gpx,5481424.7,474042.0237,865,1575237880000
21003,865.7999878,2019-12-01T22:04:44.000Z,activity_4302070841.gpx,5481417.993,474041.5365,865.7999878,1575237884000
21004,866,2019-12-01T22:04:45.000Z,activity_4302070841.gpx,5481416.513,474041.3291,866,1575237885000
21853,817.7999878,2019-12-15T19:36:19.000Z,activity_4340640801.gpx,5481675.357,473969.2972,817.7999878,1576438579000
21854,817.7999878,2019-12-15T19:36:20.000Z,activity_4340640801.gpx,5481673.96,473969.1812,817.7999878,1576438580000
21855,818,2019-12-15T19:36:21.000Z,activity_4340640801.gpx,5481672.75,473968.8962,818,1576438581000
21856,818,2019-12-15T19:36:22.000Z,activity_4340640801.gpx,5481671.689,473968.5572,818,1576438582000
21857,818.2000122,2019-12-15T19:36:23.000Z,activity_4340640801.gpx,5481670.685,473968.1396,818.2000122,1576438583000
21858,818.4000244,2019-12-15T19:36:25.000Z,activity_4340640801.gpx,5481668.49,473967.1578,818.4000244,1576438585000
21859,818.4000244,2019-12-15T19:36:26.000Z,activity_4340640801.gpx,5481667.384,473966.594,818.4000244,1576438586000
21860,819,2019-12-15T19:36:33.000Z,activity_4340640801.gpx,5481661.75,473961.8198,819,1576438593000
21861,819.2000122,2019-12-15T19:36:36.000Z,activity_4340640801.gpx,5481659.31,473959.5862,819.2000122,1576438596000
21862,819.4000244,2019-12-15T19:36:39.000Z,activity_4340640801.gpx,5481656.553,473957.3936,819.4000244,1576438599000
21863,819.5999756,2019-12-15T19:36:40.000Z,activity_4340640801.gpx,5481655.689,473956.8552,819.5999756,1576438600000
21864,819.7999878,2019-12-15T19:36:42.000Z,activity_4340640801.gpx,5481654.24,473955.9195,819.7999878,1576438602000
21865,820.4000244,2019-12-15T19:36:50.000Z,activity_4340640801.gpx,5481645.933,473950.7317,820.4000244,1576438610000
21866,820.5999756,2019-12-15T19:36:53.000Z,activity_4340640801.gpx,5481643.145,473949.2068,820.5999756,1576438613000
21867,820.7999878,2019-12-15T19:36:57.000Z,activity_4340640801.gpx,5481639.922,473946.9877,820.7999878,1576438617000
21868,821,2019-12-15T19:36:59.000Z,activity_4340640801.gpx,5481638.306,473945.9115,821,1576438619000
21869,821.4000244,2019-12-15T19:37:04.000Z,activity_4340640801.gpx,5481633.025,473941.2724,821.4000244,1576438624000
21870,821.4000244,2019-12-15T19:37:06.000Z,activity_4340640801.gpx,5481631.321,473939.1334,821.4000244,1576438626000
21871,821.4000244,2019-12-15T19:37:08.000Z,activity_4340640801.gpx,5481629.298,473937.3025,821.4000244,1576438628000
21872,820.7999878,2019-12-15T19:37:11.000Z,activity_4340640801.gpx,5481625.714,473934.5717,820.7999878,1576438631000
21873,820.4000244,2019-12-15T19:37:13.000Z,activity_4340640801.gpx,5481623.653,473933.1109,820.4000244,1576438633000
21874,820,2019-12-15T19:37:15.000Z,activity_4340640801.gpx,5481621.804,473931.9,820,1576438635000
21875,820,2019-12-15T19:37:16.000Z,activity_4340640801.gpx,5481620.773,473931.1119,820,1576438636000
21876,819.5999756,2019-12-15T19:37:25.000Z,activity_4340640801.gpx,5481610.185,473923.7581,819.5999756,1576438645000
21877,819.5999756,2019-12-15T19:37:27.000Z,activity_4340640801.gpx,5481608.273,473922.1826,819.5999756,1576438647000
21878,819.5999756,2019-12-15T19:37:32.000Z,activity_4340640801.gpx,5481601.289,473919.1381,819.5999756,1576438652000
21879,819.5999756,2019-12-15T19:37:34.000Z,activity_4340640801.gpx,5481598.355,473918.8691,819.5999756,1576438654000
21880,820,2019-12-15T19:37:38.000Z,activity_4340640801.gpx,5481595.487,473920.3549,820,1576438658000
21881,820,2019-12-15T19:37:40.000Z,activity_4340640801.gpx,5481595.108,473921.713,820,1576438660000
21882,820.4000244,2019-12-15T19:37:43.000Z,activity_4340640801.gpx,5481596.401,473924.0018,820.4000244,1576438663000
21883,820.5999756,2019-12-15T19:37:44.000Z,activity_4340640801.gpx,5481596.91,473924.7995,820.5999756,1576438664000
21884,820.7999878,2019-12-15T19:37:46.000Z,activity_4340640801.gpx,5481597.394,473926.9024,820.7999878,1576438666000
21885,821,2019-12-15T19:37:48.000Z,activity_4340640801.gpx,5481596.284,473929.0401,821,1576438668000
21886,821.2000122,2019-12-15T19:37:50.000Z,activity_4340640801.gpx,5481594.222,473929.6252,821.2000122,1576438670000
21887,821.4000244,2019-12-15T19:37:52.000Z,activity_4340640801.gpx,5481592.491,473929.1556,821.4000244,1576438672000
21888,821.5999756,2019-12-15T19:37:53.000Z,activity_4340640801.gpx,5481591.869,473928.673,821.5999756,1576438673000
21889,822,2019-12-15T19:37:55.000Z,activity_4340640801.gpx,5481590.484,473927.8832,822,1576438675000
21890,822.2000122,2019-12-15T19:37:56.000Z,activity_4340640801.gpx,5481589.453,473927.2834,822.2000122,1576438676000
21891,822.7999878,2019-12-15T19:38:01.000Z,activity_4340640801.gpx,5481584.49,473926.3004,822.7999878,1576438681000
21892,823,2019-12-15T19:38:03.000Z,activity_4340640801.gpx,5481582.269,473925.1546,823,1576438683000
21893,823.2000122,2019-12-15T19:38:05.000Z,activity_4340640801.gpx,5481579.833,473923.8741,823.2000122,1576438685000
21894,823.2000122,2019-12-15T19:38:08.000Z,activity_4340640801.gpx,5481575.683,473922.7615,823.2000122,1576438688000
21895,823.2000122,2019-12-15T19:38:09.000Z,activity_4340640801.gpx,5481574.368,473922.9738,823.2000122,1576438689000
21896,823,2019-12-15T19:38:13.000Z,activity_4340640801.gpx,5481569.555,473923.8675,823,1576438693000
21897,823,2019-12-15T19:38:14.000Z,activity_4340640801.gpx,5481568.733,473924.1671,823,1576438694000
21898,823.2000122,2019-12-15T19:38:15.000Z,activity_4340640801.gpx,5481568.461,473924.6576,823.2000122,1576438695000
21899,823.2000122,2019-12-15T19:38:17.000Z,activity_4340640801.gpx,5481568.13,473925.6577,823.2000122,1576438697000
21900,823.5999756,2019-12-15T19:38:21.000Z,activity_4340640801.gpx,5481571.841,473927.0353,823.5999756,1576438701000
21901,823.7999878,2019-12-15T19:38:22.000Z,activity_4340640801.gpx,5481572.287,473927.4321,823.7999878,1576438702000
21902,824.2000122,2019-12-15T19:38:25.000Z,activity_4340640801.gpx,5481573.902,473928.7086,824.2000122,1576438705000
21903,824.7999878,2019-12-15T19:38:28.000Z,activity_4340640801.gpx,5481574.955,473930.7353,824.7999878,1576438708000
21904,825.2000122,2019-12-15T19:38:32.000Z,activity_4340640801.gpx,5481576.768,473933.5487,825.2000122,1576438712000
21905,826,2019-12-15T19:38:37.000Z,activity_4340640801.gpx,5481581.109,473937.6855,826,1576438717000
21906,826.2000122,2019-12-15T19:38:38.000Z,activity_4340640801.gpx,5481581.802,473938.903,826.2000122,1576438718000
21907,826.4000244,2019-12-15T19:38:40.000Z,activity_4340640801.gpx,5481582.296,473941.0059,826.4000244,1576438720000
21908,826.5999756,2019-12-15T19:38:41.000Z,activity_4340640801.gpx,5481582.048,473942.0793,826.5999756,1576438721000
21909,827,2019-12-15T19:38:44.000Z,activity_4340640801.gpx,5481580.175,473944.1406,827,1576438724000
21910,827.2000122,2019-12-15T19:38:45.000Z,activity_4340640801.gpx,5481579.047,473944.0745,827.2000122,1576438725000
21911,827.2000122,2019-12-15T19:38:46.000Z,activity_4340640801.gpx,5481577.912,473943.7776,827.2000122,1576438726000
21912,828.2000122,2019-12-15T19:38:53.000Z,activity_4340640801.gpx,5481571.855,473941.7878,828.2000122,1576438733000
21913,828.4000244,2019-12-15T19:38:54.000Z,activity_4340640801.gpx,5481571.13,473941.3169,828.4000244,1576438734000
21914,829.2000122,2019-12-15T19:38:58.000Z,activity_4340640801.gpx,5481567.731,473940.9425,829.2000122,1576438738000
21915,829.4000244,2019-12-15T19:39:00.000Z,activity_4340640801.gpx,5481565.734,473941.5036,829.4000244,1576438740000
21916,829.4000244,2019-12-15T19:39:01.000Z,activity_4340640801.gpx,5481564.296,473942.0431,829.4000244,1576438741000
21917,829.5999756,2019-12-15T19:39:08.000Z,activity_4340640801.gpx,5481555.768,473942.4577,829.5999756,1576438748000
21918,829.5999756,2019-12-15T19:39:10.000Z,activity_4340640801.gpx,5481553.868,473942.0844,829.5999756,1576438750000
21919,830.4000244,2019-12-15T19:39:15.000Z,activity_4340640801.gpx,5481549.23,473941.6191,830.4000244,1576438755000
21920,830.7999878,2019-12-15T19:39:17.000Z,activity_4340640801.gpx,5481547.387,473941.1792,830.7999878,1576438757000
21921,831.2000122,2019-12-15T19:39:25.000Z,activity_4340640801.gpx,5481537.271,473940.2871,831.2000122,1576438765000
21922,831.4000244,2019-12-15T19:39:29.000Z,activity_4340640801.gpx,5481533.045,473941.3111,831.4000244,1576438769000
21923,832,2019-12-15T19:39:31.000Z,activity_4340640801.gpx,5481532.144,473940.5358,832,1576438771000
21924,832.2000122,2019-12-15T19:39:32.000Z,activity_4340640801.gpx,5481531.689,473940.2422,832.2000122,1576438772000
21925,832.5999756,2019-12-15T19:39:35.000Z,activity_4340640801.gpx,5481527.962,473938.2696,832.5999756,1576438775000
21926,833.2000122,2019-12-15T19:39:39.000Z,activity_4340640801.gpx,5481526.664,473936.782,833.2000122,1576438779000
21927,833.2000122,2019-12-15T19:39:42.000Z,activity_4340640801.gpx,5481525.588,473935.7327,833.2000122,1576438782000
21928,833.2000122,2019-12-15T19:39:43.000Z,activity_4340640801.gpx,5481524.621,473935.3881,833.2000122,1576438783000
21929,833.4000244,2019-12-15T19:39:45.000Z,activity_4340640801.gpx,5481522.921,473934.1961,833.4000244,1576438785000
21930,833.5999756,2019-12-15T19:39:48.000Z,activity_4340640801.gpx,5481519.628,473933.0876,833.5999756,1576438788000
21931,833.5999756,2019-12-15T19:39:50.000Z,activity_4340640801.gpx,5481517.727,473933.0482,833.5999756,1576438790000
21932,833.7999878,2019-12-15T19:39:52.000Z,activity_4340640801.gpx,5481515.964,473933.4283,833.7999878,1576438792000
21933,834.5999756,2019-12-15T19:39:58.000Z,activity_4340640801.gpx,5481512.455,473936.4835,834.5999756,1576438798000
21934,834.5999756,2019-12-15T19:39:59.000Z,activity_4340640801.gpx,5481512.972,473937.4088,834.5999756,1576438799000
21935,834.7999878,2019-12-15T19:40:00.000Z,activity_4340640801.gpx,5481513.565,473938.2008,834.7999878,1576438800000
21936,835,2019-12-15T19:40:01.000Z,activity_4340640801.gpx,5481513.868,473939.1311,835,1576438801000
21937,835,2019-12-15T19:40:02.000Z,activity_4340640801.gpx,5481514.087,473940.0975,835,1576438802000
21938,835.2000122,2019-12-15T19:40:06.000Z,activity_4340640801.gpx,5481514.47,473943.8451,835.2000122,1576438806000
21939,835.7999878,2019-12-15T19:40:12.000Z,activity_4340640801.gpx,5481518.768,473949.1414,835.7999878,1576438812000
21940,835.7999878,2019-12-15T19:40:14.000Z,activity_4340640801.gpx,5481519.888,473950.7312,835.7999878,1576438814000
21941,835.7999878,2019-12-15T19:40:17.000Z,activity_4340640801.gpx,5481522.9,473954.2789,835.7999878,1576438817000
21942,835.7999878,2019-12-15T19:40:18.000Z,activity_4340640801.gpx,5481525.018,473955.6854,835.7999878,1576438818000
21943,835.7999878,2019-12-15T19:40:19.000Z,activity_4340640801.gpx,5481525.581,473956.6958,835.7999878,1576438819000
21944,835.7999878,2019-12-15T19:40:20.000Z,activity_4340640801.gpx,5481526.033,473957.6876,835.7999878,1576438820000
21945,836.5999756,2019-12-15T19:40:26.000Z,activity_4340640801.gpx,5481534.729,473963.3144,836.5999756,1576438826000
21946,836.5999756,2019-12-15T19:40:29.000Z,activity_4340640801.gpx,5481539.555,473965.4198,836.5999756,1576438829000
21947,836.5999756,2019-12-15T19:40:32.000Z,activity_4340640801.gpx,5481543.038,473967.889,836.5999756,1576438832000
21948,837,2019-12-15T19:40:34.000Z,activity_4340640801.gpx,5481544.014,473970.3646,837,1576438834000
21949,837.2000122,2019-12-15T19:40:35.000Z,activity_4340640801.gpx,5481543.59,473971.34,837.2000122,1576438835000
21950,837.5999756,2019-12-15T19:40:38.000Z,activity_4340640801.gpx,5481541.952,473972.8317,837.5999756,1576438838000
21951,838,2019-12-15T19:40:41.000Z,activity_4340640801.gpx,5481538.96,473973.0421,838,1576438841000
21952,838.4000244,2019-12-15T19:40:44.000Z,activity_4340640801.gpx,5481536.342,473972.8171,838.4000244,1576438844000
21953,838.5999756,2019-12-15T19:40:47.000Z,activity_4340640801.gpx,5481533.702,473971.5539,838.5999756,1576438847000
21954,838.7999878,2019-12-15T19:40:48.000Z,activity_4340640801.gpx,5481532.382,473970.8798,838.7999878,1576438848000
21955,839,2019-12-15T19:40:50.000Z,activity_4340640801.gpx,5481530.113,473969.7641,839,1576438850000
21956,839,2019-12-15T19:40:53.000Z,activity_4340640801.gpx,5481525.891,473967.8801,839,1576438853000
21957,839.2000122,2019-12-15T19:40:55.000Z,activity_4340640801.gpx,5481523.642,473966.6188,839.2000122,1576438855000
21958,839.2000122,2019-12-15T19:40:56.000Z,activity_4340640801.gpx,5481522.777,473966.2565,839.2000122,1576438856000
21959,839.5999756,2019-12-15T19:40:59.000Z,activity_4340640801.gpx,5481520.448,473966.1482,839.5999756,1576438859000
21960,840,2019-12-15T19:41:02.000Z,activity_4340640801.gpx,5481520.086,473967.9071,840,1576438862000
21961,840.2000122,2019-12-15T19:41:03.000Z,activity_4340640801.gpx,5481520.437,473968.6008,840.2000122,1576438863000
21962,840.2000122,2019-12-15T19:41:04.000Z,activity_4340640801.gpx,5481520.992,473969.3138,840.2000122,1576438864000
21963,840.4000244,2019-12-15T19:41:09.000Z,activity_4340640801.gpx,5481525.024,473973.862,840.4000244,1576438869000
21964,840.4000244,2019-12-15T19:41:10.000Z,activity_4340640801.gpx,5481525.897,473974.54,840.4000244,1576438870000
21965,840.5999756,2019-12-15T19:41:11.000Z,activity_4340640801.gpx,5481526.732,473975.3393,840.5999756,1576438871000
21966,840.5999756,2019-12-15T19:41:12.000Z,activity_4340640801.gpx,5481527.819,473976.0063,840.5999756,1576438872000
21967,840.5999756,2019-12-15T19:41:13.000Z,activity_4340640801.gpx,5481528.813,473976.6181,840.5999756,1576438873000
21968,841.2000122,2019-12-15T19:41:18.000Z,activity_4340640801.gpx,5481532.629,473979.52,841.2000122,1576438878000
21969,841.2000122,2019-12-15T19:41:19.000Z,activity_4340640801.gpx,5481533.083,473980.0989,841.2000122,1576438879000
21970,841.5999756,2019-12-15T19:41:22.000Z,activity_4340640801.gpx,5481535.601,473981.7197,841.5999756,1576438882000
21971,841.7999878,2019-12-15T19:41:24.000Z,activity_4340640801.gpx,5481537.218,473982.6199,841.7999878,1576438884000
21972,842.2000122,2019-12-15T19:41:26.000Z,activity_4340640801.gpx,5481539.262,473983.8802,842.2000122,1576438886000
21973,842.2000122,2019-12-15T19:41:27.000Z,activity_4340640801.gpx,5481540.126,473984.4429,842.2000122,1576438887000
21974,842.4000244,2019-12-15T19:41:29.000Z,activity_4340640801.gpx,5481541.284,473985.863,842.4000244,1576438889000
21975,843,2019-12-15T19:41:33.000Z,activity_4340640801.gpx,5481543.064,473989.769,843,1576438893000
21976,843.2000122,2019-12-15T19:41:35.000Z,activity_4340640801.gpx,5481542.7,473991.8678,843.2000122,1576438895000
21977,843.4000244,2019-12-15T19:41:36.000Z,activity_4340640801.gpx,5481542.016,473992.6963,843.4000244,1576438896000
